,Year,Candidate,Neuroticism,Extroversion,Openness,Agreeableness,Conscientiousness,Topic,Similarity_Score,bold_level,party
363,1996,clinton,0.25716344,0.46030718,1.5154926,0.2872928,0.6778537,202 - Democracy,55.375,0.16649186283349993,Democratic
364,1996,clinton,-1.6698269,0.25936142,1.0305701,0.5081043,0.14779523,605 - Law and Order: Positive,65.77454545454545,0.055439599454402896,Democratic
365,1996,clinton,-0.09764397,-1.9236676,-1.225542,1.5217134,0.67840827,605 - Law and Order: Positive,65.77454545454545,-0.7918620193004609,Democratic
366,1996,clinton,0.6244332,0.49536863,0.33882344,-0.07667121,0.50368065,601 - National Way of Life: Positive,62.765,0.1949346700310707,Democratic
367,1996,clinton,-2.0460334,-3.2005136,-1.5175796,0.25539514,1.0500537,105 - Military: Negative,64.89,-0.5828458917140962,Democratic
368,1996,clinton,-7.682003e-05,0.6118162,-0.3277845,1.4348916,1.3292993,106 - Peace,81.88833333333334,-0.05819371185811187,Democratic
369,1996,clinton,-1.1634796,0.31339774,-0.40480807,0.9790488,2.7336662,104 - Military: Positive,62.26833333333334,0.2813641434907913,Democratic
370,1996,clinton,0.45171976,-0.9744246,-0.17287038,1.1391835,3.0388024,107 - Internationalism: Positive,39.873333333333335,-0.0846527619659902,Democratic
371,1996,clinton,-1.8103287,-0.38682485,-0.9880122,1.3253777,1.780368,102 - Foreign Special Relationships: Negative,47.18,-0.11434052586555482,Democratic
372,1996,clinton,-0.2302614,0.44417584,0.6578169,-0.9260916,-0.30516765,506 - Education Expansion,74.41833333333334,0.3438868476450444,Democratic
373,1996,clinton,-0.299973,-0.49812615,-0.30723464,0.74081737,0.3073936,506 - Education Expansion,74.41833333333334,-0.2670332884788513,Democratic
374,1996,clinton,0.17969145,-0.5146203,-0.74052286,-0.3460181,-0.6942531,501 - Environmental Protection: Positive,86.85,-0.16375835254788396,Democratic
375,1996,clinton,0.5334623,-0.41375455,-0.13082688,0.19527978,0.24039987,402 - Incentives,34.78,-0.14197582647204401,Democratic
376,1996,clinton,-0.06570607,1.1208763,0.3493969,0.68711215,0.74654377,701 - Labour Groups: Positive,54.415000000000006,0.1986243622750044,Democratic
377,1996,clinton,1.6647896,-0.11906893,-0.20600112,-1.2933867,-0.47270036,606 - Civic Mindedness: Positive,51.085,0.1697108533233404,Democratic
378,1976,ford,-1.5952888,0.5283825,1.0378448,0.75565606,0.37202102,305 - Political Authority,57.94694444444445,0.08036741673946378,Republican
379,1976,ford,-1.1758589,0.5094828,0.431787,0.17019942,0.41892093,305 - Political Authority,57.94694444444445,0.2082991081476212,Republican
380,1976,ford,-1.3222735,-0.5635448,-0.6958004,1.5815587,0.89058805,305 - Political Authority,57.94694444444445,-0.3847179943323136,Republican
381,1976,ford,0.068401,-0.5781776,-0.85965484,0.91990983,0.06927908,305 - Political Authority,57.94694444444445,-0.40868063740432264,Republican
382,1976,ford,0.30522135,0.22507785,-0.14760883,-0.19138137,-0.18490185,401 - Free Market Economy,65.53,0.05608106017112733,Republican
383,1976,ford,-0.8342131,0.4675684,0.758684,-0.10218551,0.5199662,402 - Incentives,45.72333333333333,0.2838184371590614,Republican
384,1976,ford,-0.753614,-1.6304194,-2.1549695,0.95218176,0.8867713,706 - Non-economic Demographic Groups,46.1625,-0.5266923195123672,Republican
385,1976,ford,-0.6329569,0.67417455,0.99192697,0.08392516,-0.31643125,414 - Economic Orthodoxy,62.0184,0.14233775615692137,Republican
386,1976,ford,-1.3315278,1.2129704,1.1830894,0.5301065,0.6415229,414 - Economic Orthodoxy,62.0184,0.33526610493659975,Republican
387,1976,ford,-0.9794801,-0.7331083,-0.9248947,0.5258688,-0.20418002,414 - Economic Orthodoxy,62.0184,-0.32729980051517493,Republican
388,1976,ford,-2.0492234,1.536548,0.7279091,0.26041135,-0.35645336,704 - Middle Class and Professional Groups,47.910000000000004,0.34775677204132077,Republican
389,1976,ford,-1.7510035,-1.0029835,-0.9623908,1.1697061,1.48581,410 - Economic Growth: Positive,45.988749999999996,-0.2617958450317383,Republican
390,1976,ford,-0.75558823,0.9367143,1.0243548,0.8594128,0.78788424,503 - Equality: Positive,30.9725,0.1693802398443222,Republican
391,1976,ford,-0.35546768,0.16604525,-0.2998778,-0.057237327,0.045267276,505 - Welfare State Limitation,50.175,0.07023667305707931,Republican
392,1976,ford,-1.5032837,-1.4785099,-2.332414,-0.29670608,0.3473285,606 - Civic Mindedness: Positive,62.69499999999999,-0.1962152433395386,Republican
393,1976,ford,-1.3384048,0.19756815,-0.60672724,-0.252323,-0.14903128,504 - Welfare State Expansion,33.05,0.1409645310044289,Republican
394,1976,ford,-0.88284004,-1.2827832,-0.9285597,1.080843,2.5791216,303 - Governmental and Administrative Efficiency,59.913333333333334,-0.16873149216175082,Republican
395,1976,ford,-0.35521433,0.30476868,0.23824155,0.08043131,-0.23583172,605 - Law and Order: Positive,90.985,0.034750916659832,Republican
396,1976,ford,-1.1546423,-1.5339835,-1.9557276,0.94227034,0.2640566,506 - Education Expansion,47.49,-0.5753425478935242,Republican
397,1976,ford,-0.076490805,0.9405887,-0.09453052,-0.24818431,-0.20971096,411 - Technology and Infrastructure,83.82333333333334,0.25326188191771515,Republican
398,1976,ford,-0.97799724,-1.6833454,-2.5313332,0.5092667,0.94454443,701 - Labour Groups: Positive,53.28333333333333,-0.4056771439313889,Republican
399,1976,ford,2.4131434,-0.10978943,-0.57175547,-1.5519612,-1.319182,202 - Democracy,43.18,0.06041860222816464,Republican
400,1976,ford,-0.20628273,-2.170678,-2.4749343,-0.955932,-1.2416486,304 - Political Corruption,48.38,-0.4941926133632659,Republican
401,1976,ford,0.056923952,-2.0828998,-2.1075988,-0.03111219,-0.12396082,201 - Freedom and Human Rights,67.25,-0.556263435445726,Republican
402,1976,ford,0.670559,0.8136741,0.32414258,1.077411,1.3458787,601 - National Way of Life: Positive,72.376,0.07700686872005463,Republican
403,1976,ford,-3.206516,0.34073737,-0.6509622,1.044473,2.833622,104 - Military: Positive,70.05409090909092,0.3800935938954353,Republican
404,1976,ford,-1.618768,-1.0229498,-1.3660551,0.80374897,0.69904584,104 - Military: Positive,70.05409090909092,-0.3085240888595581,Republican
405,1976,ford,-0.31108996,-0.29333013,0.18916674,0.13222067,0.5167276,104 - Military: Positive,70.05409090909092,-0.0005817978084087377,Republican
406,1976,ford,0.60820454,-0.41750863,-0.2156323,0.20781507,0.06517965,105 - Military: Negative,61.57666666666666,-0.18066565558314326,Republican
407,1976,ford,-1.4608201,-0.36487362,-0.2468364,0.61240745,0.9597996,106 - Peace,39.325714285714284,-0.036191170811653156,Republican
408,1976,ford,-3.282236,-2.1223974,-2.2671633,0.3801012,1.6502118,101 - Foreign Special Relationships: Positive,50.38166666666667,-0.23444894790649418,Republican
409,1976,ford,0.21081963,-0.03508981,-0.6682449,-1.0142083,-0.24673805,101 - Foreign Special Relationships: Positive,50.38166666666667,0.20584125656634575,Republican
410,1976,ford,0.6908213,-0.36947376,-0.6678607,0.4809187,0.48133686,202 - Democracy,73.43666666666667,-0.19719918847084045,Republican
411,1976,ford,0.7795877,0.5251068,0.80550945,-0.535979,0.27997455,103 - Anti-Imperialism,62.32,0.30083050072193146,Republican
412,1976,ford,-1.104096,-0.37210754,-0.17426684,0.648156,0.18634765,107 - Internationalism: Positive,43.67454545454546,-0.18727598845958712,Republican
413,1976,ford,-0.7503809,-0.30588445,0.4205301,-0.40941843,-0.076879926,107 - Internationalism: Positive,43.67454545454546,0.08211789667606356,Republican
414,1976,ford,0.18032956,-0.80458283,-1.1807425,0.008375782,0.30416152,107 - Internationalism: Positive,43.67454545454546,-0.18317218083888295,Republican
415,1976,ford,-1.1678824,-0.15125768,0.26599315,0.64690816,0.59201026,305 - Political Authority,55.255,-0.0548279939591885,Republican
416,1976,ford,-0.67277956,0.49127963,1.6908625,-0.045624197,0.11109211,305 - Political Authority,55.255,0.22790868252515795,Republican
417,1976,ford,0.59867114,-0.053150244,-1.6356773,-0.19408676,-0.0728415,305 - Political Authority,55.255,-0.04853878073394299,Republican
418,1976,ford,-0.3745753,0.67833066,0.0024349298,0.041647926,-0.2628285,703 - Agriculture and Farmers: Positive,45.98,0.12110388489440085,Republican
419,1976,ford,-0.4846906,0.26348886,-0.078461684,1.4305472,1.2730395,109 - Internationalism: Negative,36.4675,-0.11438379548490052,Republican
420,1976,ford,0.42800194,0.44939545,0.77821904,-0.9741638,-0.09852832,603 - Traditional Morality: Positive,46.553333333333335,0.3623087522387505,Republican
421,1976,ford,1.1921531,-0.24137646,0.39978153,-0.5813118,0.017141124,601 - National Way of Life: Positive,33.60333333333333,0.06237909525632859,Republican
422,1976,ford,-0.0037731656,-0.5169527,-1.1568329,-0.6880615,-0.46202388,102 - Foreign Special Relationships: Negative,19.93,-0.03468205745564773,Republican
423,1976,ford,-2.3511477,1.4952322,1.3604093,-0.30407047,0.21665704,407 - Protectionism: Negative,30.676666666666666,0.6220779311656952,Republican
424,1976,ford,0.1842948,0.5230498,0.48913717,-1.4393481,-0.40600932,606 - Civic Mindedness: Positive,49.225,0.46381680026650435,Republican
425,1976,ford,-0.86255985,0.7062646,1.2782869,0.42132485,0.14616533,104 - Military: Positive,63.346000000000004,0.14933295667171476,Republican
426,1976,ford,-0.19241257,0.4947741,0.38131714,0.43629426,0.22023427,414 - Economic Orthodoxy,47.42714285714286,0.0479332782328129,Republican
427,1976,ford,-0.37628156,0.86512464,1.5664291,0.5466452,-0.17191558,305 - Political Authority,66.54148936170213,0.08421846508979797,Republican
428,1976,ford,0.048839055,0.36503544,0.946778,0.25491434,-0.3512882,305 - Political Authority,66.54148936170213,-0.01766258858144283,Republican
429,1976,ford,-0.39043793,0.37102312,1.0607468,0.6919534,0.28675053,305 - Political Authority,66.54148936170213,-0.011187256276607556,Republican
430,1976,ford,-0.4720154,0.6652695,1.0016513,0.34266198,-0.35298306,305 - Political Authority,66.54148936170213,0.05423965007066727,Republican
431,1976,ford,-0.23650487,0.36255768,0.5977093,0.5264995,0.61267483,305 - Political Authority,66.54148936170213,0.06375289902091025,Republican
432,1976,ford,-0.8550689,0.8624255,-0.32067254,-0.15059252,0.57357615,408 - Economic Goals,25.765,0.3654292264580727,Republican
433,1976,ford,-0.5544255,-0.3845694,0.392085,1.7762018,2.8381972,402 - Incentives,48.35333333333333,-0.09219209939241413,Republican
434,1976,ford,-0.18150115,0.8596168,0.38928965,-1.2177606,-1.1254226,603 - Traditional Morality: Positive,43.7575,0.3793709567189217,Republican
435,1976,ford,-0.24133451,-1.4901707,-2.8780518,-0.99683523,-1.6884298,304 - Political Corruption,48.81,-0.4080490003526211,Republican
436,1976,ford,1.1609638,0.6348627,0.15245785,0.059881058,0.3188321,601 - National Way of Life: Positive,67.85000000000001,0.12679041236639021,Republican
437,1976,ford,0.2878293,0.40189156,0.2647028,-0.21858853,-0.38951647,202 - Democracy,63.21,0.08486683011054992,Republican
438,1976,ford,-0.104472004,0.01773622,-0.043776322,0.2746357,0.002895076,105 - Military: Negative,73.53999999999999,-0.06844514319673181,Republican
439,1976,ford,-1.1227059,0.42517683,1.0294981,0.32269037,0.4551136,410 - Economic Growth: Positive,60.52166666666667,0.16727578192949294,Republican
440,1976,ford,-1.0753032,0.7945515,0.61432695,0.16765894,0.12726921,501 - Environmental Protection: Positive,86.97333333333334,0.2283603817224503,Republican
441,1976,ford,-0.7914004,1.4829363,0.9542157,-0.60278463,-0.5683372,301 - Federalism,54.116,0.48711757540702816,Republican
442,1976,ford,-1.8206414,0.139406,-2.069317,-0.308284,-0.7574892,411 - Technology and Infrastructure,84.1,0.026137187182903282,Republican
443,1976,ford,-0.6687552,0.151805,-0.2592885,0.7267784,-0.0013156072,504 - Welfare State Expansion,53.545,-0.14313419215381148,Republican
444,1976,ford,-1.5370209,0.16236494,-1.6821506,0.93703556,0.16878311,503 - Equality: Positive,54.576,-0.17163419350981712,Republican
445,1976,ford,1.4755611,0.22829178,-0.27579892,-2.1030176,-1.6006732,204 - Constitutionalism: Negative,39.915,0.30319229215383525,Republican
446,1976,ford,0.21789466,1.1095372,1.9505824,0.22091083,0.16894598,605 - Law and Order: Positive,86.815,0.26799262896180154,Republican
447,1976,ford,-1.3495574,-0.061939564,-0.7876189,0.31412503,-0.02868681,605 - Law and Order: Positive,86.815,-0.06294169429689647,Republican
448,1976,ford,1.867391,0.9024472,0.43935505,-1.4845448,-1.2786753,201 - Freedom and Human Rights,49.51,0.338458443582058,Republican
449,1992,hw_bush,0.7732805,-1.0335021,0.24079254,0.12477394,-0.13629597,106 - Peace,66.125,-0.3258897918462753,Republican
450,1992,hw_bush,-0.46067372,-1.6711264,-0.98595524,0.03885083,-0.07152049,305 - Political Authority,54.694761904761904,-0.41322554618120194,Republican
451,1992,hw_bush,-0.549925,-1.4431117,-1.0723058,0.8976138,0.6569046,305 - Political Authority,54.694761904761904,-0.4828157418966293,Republican
452,1992,hw_bush,0.6911524,-0.14208624,0.1140459,-0.2682107,-0.537184,305 - Political Authority,54.694761904761904,-0.07466651871800421,Republican
453,1992,hw_bush,1.3060473,0.09494885,-0.40356874,-2.0294886,-1.8275044,305 - Political Authority,54.694761904761904,0.22028490163385872,Republican
454,1992,hw_bush,0.44703814,-0.2188126,0.013927682,0.5673421,0.7616471,601 - National Way of Life: Positive,56.760000000000005,-0.1092532265465707,Republican
455,1992,hw_bush,1.1584609,-0.336804,-0.82972586,-1.0776799,-0.8508973,603 - Traditional Morality: Positive,39.21,0.005327055156230914,Republican
456,1992,hw_bush,0.45170045,-1.6322562,-1.0811663,0.38505164,0.29461655,503 - Equality: Positive,42.21,-0.4911147356033326,Republican
457,1992,hw_bush,-0.34547275,1.2269974,0.6725271,-0.6466739,-0.53657925,414 - Economic Orthodoxy,47.5025,0.41487486302852633,Republican
458,1992,hw_bush,-1.7878313,-2.2108457,-1.8307822,1.0874441,1.6537544,104 - Military: Positive,61.495,-0.5139100551605227,Republican
459,1992,hw_bush,0.3635231,0.15599115,-0.44891688,-0.8926994,-0.5716296,504 - Welfare State Expansion,40.26,0.1627294079959393,Republican
460,1992,hw_bush,-0.52065367,-0.2642688,-0.86076164,-0.366472,-0.055696636,401 - Free Market Economy,34.17,0.03312871307134628,Republican
461,1992,hw_bush,0.59350973,-0.9513745,-1.6130689,1.7086486,0.6810361,402 - Incentives,57.879999999999995,-0.6663395023345947,Republican
462,1992,hw_bush,0.8286176,-0.9232357,-0.5401591,0.81234205,0.07265943,701 - Labour Groups: Positive,69.13,-0.48581013023853303,Republican
463,1992,hw_bush,1.2037936,0.17532614,0.03468927,-0.09805652,-0.38104072,411 - Technology and Infrastructure,41.115,-0.05233468286693096,Republican
464,1992,hw_bush,-2.171385,-2.7766762,-2.6929853,-0.4633369,1.2895182,506 - Education Expansion,59.415,-0.2747985732555389,Republican
465,1992,hw_bush,2.6852543,0.426711,0.23651934,-2.8440444,-2.2857697,202 - Democracy,42.87,0.40158568471670153,Republican
466,1992,hw_bush,-0.13352598,0.27383718,0.81337667,0.46197352,0.17570855,107 - Internationalism: Positive,43.17714285714286,-0.007179067283868801,Republican
467,1992,hw_bush,2.5779028,1.3168247,0.29107425,-2.0174425,-1.5488118,105 - Military: Negative,30.29,0.4997807660698891,Republican
468,1992,hw_bush,0.4699839,-0.9109112,-0.2115252,0.5627305,0.12867223,603 - Traditional Morality: Positive,92.0025,-0.37633150905370716,Republican
469,1992,hw_bush,0.62994397,-1.4021991,-0.82960784,1.1198509,0.49715257,605 - Law and Order: Positive,85.97,-0.6129050719738006,Republican
470,1992,hw_bush,-0.27046096,1.1751404,0.9599616,0.041284572,-0.2198609,504 - Welfare State Expansion,68.44857142857143,0.26586675986647607,Republican
471,1992,hw_bush,-0.9061491,-1.5486466,-1.6436915,-0.34584668,-0.89597344,304 - Political Corruption,27.7,-0.4067106825113297,Republican
472,1992,hw_bush,-0.787768,0.08132775,-0.044196535,-0.25291106,0.17633738,201 - Freedom and Human Rights,35.89,0.1557969643548131,Republican
473,1992,hw_bush,0.6860681,0.03465655,-0.1347411,-0.391638,-0.56446016,503 - Equality: Positive,71.755,-0.01102961447089909,Republican
474,1992,hw_bush,-0.7774971,-0.48240027,0.12430332,0.15362166,-0.27595907,305 - Political Authority,47.23333333333333,-0.15551562286913395,Republican
475,1992,hw_bush,1.2584318,0.39674369,-0.30110693,-1.6016555,-0.9757119,305 - Political Authority,47.23333333333333,0.31164588421583184,Republican
476,1992,hw_bush,0.010514416,0.37414625,-0.016987689,-0.08122068,-0.17213646,505 - Welfare State Limitation,70.935,0.08021824389696121,Republican
477,1992,hw_bush,1.4298817,0.9191421,0.3769613,-2.602623,-1.8945166,414 - Economic Orthodoxy,57.81,0.5768292254209518,Republican
478,1992,hw_bush,0.67247224,-0.36883727,0.003484517,0.31978208,0.072915845,705 - Underprivileged Minority Groups,62.83,-0.19622409463627263,Republican
479,1992,hw_bush,1.3973219,0.3568188,0.24530464,-0.6885221,-0.7893482,202 - Democracy,53.53,0.0860518437623978,Republican
480,1992,hw_bush,0.85350686,0.2528182,-0.0042955135,0.36659864,0.23205376,105 - Military: Negative,77.93,-0.050175040229223686,Republican
481,1992,hw_bush,0.47621217,-0.46798408,-1.2702287,-1.5145854,-1.6176506,408 - Economic Goals,20.91,-0.004294004738330859,Republican
482,1992,hw_bush,-0.5875192,-0.5952934,-1.2182862,1.1599028,1.592524,407 - Protectionism: Negative,70.5,-0.21405904471874238,Republican
483,1992,hw_bush,-2.4691422,-1.5380087,-0.87408596,0.7657709,1.956557,401 - Free Market Economy,50.105,-0.15787419736385344,Republican
484,1992,hw_bush,0.06796904,0.24998604,0.5476837,-0.16823521,-0.5966566,414 - Economic Orthodoxy,44.65857142857143,0.022169648408889797,Republican
485,1992,hw_bush,0.53608763,-0.81317014,-0.37180278,-0.045220476,-0.27229694,504 - Welfare State Expansion,44.9075,-0.2558933724462986,Republican
486,1992,hw_bush,-0.33117557,-0.17403696,-0.6562256,1.0311272,0.6623497,410 - Economic Growth: Positive,49.035,-0.2258961601555348,Republican
487,1992,hw_bush,-0.10008538,-0.26840523,0.15070118,0.17200047,-0.069423296,305 - Political Authority,66.949,-0.11147575661540031,Republican
488,1992,hw_bush,1.1056135,0.19264524,0.21277457,-0.4770225,-0.5017793,305 - Political Authority,66.949,0.04869257703423499,Republican
489,1992,hw_bush,-0.050526988,-0.05165939,0.6469613,0.23490235,0.006315238,603 - Traditional Morality: Positive,50.57,-0.054708692766726026,Republican
490,1992,hw_bush,1.7599522,-0.40191692,0.039629344,-1.0184064,-0.63496774,706 - Non-economic Demographic Groups,38.88,0.004309329502284576,Republican
491,1992,hw_bush,1.2514119,0.913766,-0.5742189,-2.1190126,-1.8401502,411 - Technology and Infrastructure,82.99,0.4292685109376908,Republican
492,1992,hw_bush,0.48198175,-0.1572354,-0.9831076,-1.1465191,-1.4751052,701 - Labour Groups: Positive,40.51,-0.004747946709394435,Republican
493,1992,hw_bush,-0.29663023,0.2331236,-0.10914852,0.6598107,0.26881412,202 - Democracy,55.43,-0.0765612591803074,Republican
494,1992,hw_bush,0.26442006,-1.1054277,-0.5768308,0.9415805,-0.007809558,303 - Governmental and Administrative Efficiency,50.580000000000005,-0.5496663700044156,Republican
495,1992,hw_bush,-0.21200092,-1.318255,-1.0084437,-0.25835532,-1.2448338,403 - Market Regulation,21.92,-0.44968582615256303,Republican
496,1992,hw_bush,-1.2968343,0.8571105,0.9985153,1.5632359,0.73769325,605 - Law and Order: Positive,95.21714285714286,-0.027742534279823386,Republican
497,1992,hw_bush,-1.3024437,-3.0784912,-2.1873074,2.2023318,2.2386682,506 - Education Expansion,55.35,-0.9670159983634949,Republican
498,1992,hw_bush,-0.6728698,-0.5597336,-0.8804222,0.7907055,0.44482625,414 - Economic Orthodoxy,36.414,-0.2717332512140274,Republican
499,1992,hw_bush,-0.17608394,0.63988435,0.95401233,0.39939234,0.29191262,603 - Traditional Morality: Positive,54.3775,0.11947413221001624,Republican
500,1992,hw_bush,-0.77080786,-0.081430376,0.3898619,0.16735587,-0.50503576,305 - Political Authority,62.47333333333333,-0.09615809947252274,Republican
501,1992,hw_bush,1.1555058,-0.08386644,-1.0213165,-1.2977488,-0.612932,305 - Political Authority,62.47333333333333,0.157596475109458,Republican
502,1992,hw_bush,1.3632809,0.48088273,0.112596475,-1.0277009,-0.74085826,503 - Equality: Positive,33.74,0.2150358096510172,Republican
503,1992,hw_bush,1.0780877,0.80379564,0.1539057,-1.6159873,-1.4968129,504 - Welfare State Expansion,41.98,0.3485721568763256,Republican
504,1992,hw_bush,0.5500356,-0.39552587,0.43515417,0.89035606,0.31321892,410 - Economic Growth: Positive,54.900000000000006,-0.3046027758717537,Republican
505,1992,hw_bush,0.47037894,-0.23091209,-0.86566484,-1.3133156,-1.0953012,403 - Market Regulation,60.89,0.08988151967525485,Republican
506,1992,hw_bush,1.0970389,0.23983297,0.45349047,-0.12860444,0.083262056,202 - Democracy,66.01333333333334,0.06324552595615388,Republican
507,1992,hw_bush,0.72635007,0.5457135,0.80471253,-0.9125534,-1.1779236,107 - Internationalism: Positive,56.9675,0.18038516461849216,Republican
508,1992,hw_bush,0.9069754,-0.6071594,-0.4145638,0.25729695,0.016495049,104 - Military: Positive,42.3,-0.26683627814054495,Republican
509,1992,hw_bush,-0.45374337,-1.7786188,-1.6950401,1.042856,1.0391783,601 - National Way of Life: Positive,35.12,-0.5629775151610374,Republican
510,1992,hw_bush,0.049907416,0.21248116,0.62387747,0.41464138,-0.17190795,506 - Education Expansion,59.47545454545455,-0.07851323887705802,Republican
511,1992,hw_bush,-0.03848415,-0.08538334,-1.2817818,-1.3423538,-0.7343444,506 - Education Expansion,59.47545454545455,0.20219654746353632,Republican
512,1992,hw_bush,0.14467701,0.18126929,-0.060963262,-0.30609354,-0.8280316,507 - Education Limitation,38.82,-0.01414967592805623,Republican
513,1992,hw_bush,-0.012110641,-0.3179126,0.20638329,-0.01531376,-0.4789071,305 - Political Authority,66.06868421052631,-0.13866015365347267,Republican
514,1992,hw_bush,-0.18940033,-0.21629822,0.73364234,0.55570024,-0.039844256,305 - Political Authority,66.06868421052631,-0.1802404533326626,Republican
515,1992,hw_bush,0.16718993,-0.0074647083,0.7925883,0.40947625,-0.22439095,305 - Political Authority,66.06868421052631,-0.13685463311616333,Republican
516,1992,hw_bush,-0.2059317,0.7857946,1.5190185,-0.2365578,-0.22122458,305 - Political Authority,66.06868421052631,0.2674401530623436,Republican
517,1992,hw_bush,-0.5696008,0.06400866,0.07409679,0.38602462,-0.32154033,305 - Political Authority,66.06868421052631,-0.11410841017961502,Republican
518,1992,hw_bush,0.54856986,0.8988765,1.1920048,-0.07650162,-0.1894202,305 - Political Authority,66.06868421052631,0.20618646681308747,Republican
519,1992,hw_bush,-0.24480999,-1.0310695,-0.5029463,0.84575033,-0.07690326,401 - Free Market Economy,52.68,-0.48910849392414096,Republican
520,1992,hw_bush,0.4897168,0.59626716,0.70265883,0.1572082,0.14097105,414 - Economic Orthodoxy,52.19888888888889,0.11227244347333908,Republican
521,1992,hw_bush,0.43028668,0.31807312,1.0142726,0.38866264,0.190666,503 - Equality: Positive,66.08166666666666,0.0037516844272613495,Republican
522,1992,hw_bush,-0.6684913,1.0821482,-0.26837578,-1.0778923,-0.89228445,201 - Freedom and Human Rights,43.62,0.43331170886755,Republican
523,1992,hw_bush,0.6550317,0.97876036,0.9038776,-0.57462704,-0.5323111,402 - Incentives,55.839999999999996,0.29520542621612555,Republican
524,1992,hw_bush,0.3122513,0.093838066,-0.43164605,-0.1372697,0.24596314,701 - Labour Groups: Positive,54.41,0.07081042885780336,Republican
525,1992,hw_bush,0.07627277,0.24918306,0.8666363,0.029136963,-0.40012425,407 - Protectionism: Negative,65.875,0.007319323271512981,Republican
526,1992,hw_bush,-0.40821415,0.23892193,0.69642884,0.08744538,-0.07920463,202 - Democracy,42.3025,0.059098169356584546,Republican
527,1992,hw_bush,0.093473904,-0.26454028,0.29348886,1.1257426,0.46437767,304 - Political Corruption,65.655,-0.297620782777667,Republican
528,1992,hw_bush,-0.5661652,0.36447245,-0.06341366,0.32564437,0.17189181,410 - Economic Growth: Positive,68.75999999999999,0.04655677862465382,Republican
529,1992,hw_bush,0.67349255,1.1573995,1.3431072,-0.2134716,-0.48922926,706 - Non-economic Demographic Groups,54.54333333333333,0.25431585013866426,Republican
530,1992,hw_bush,0.62833035,1.0562868,1.1730969,-0.61954683,-0.27597937,105 - Military: Negative,66.70333333333333,0.3760387694835663,Republican
531,1992,hw_bush,-0.3170288,-0.34562156,-0.01582176,0.12984583,0.5924219,403 - Market Regulation,40.00333333333333,-0.005685500670224428,Republican
532,1992,hw_bush,1.1730692,1.2357373,0.28491345,-2.0423172,-1.807344,303 - Governmental and Administrative Efficiency,74.4,0.5167872950434685,Republican
533,1992,hw_bush,1.2021943,0.5721239,0.024321811,-0.81256795,-0.6155833,107 - Internationalism: Positive,41.96,0.20123412897810344,Republican
534,1992,hw_bush,1.4863677,0.31793877,-0.6109164,-2.0088596,-1.3481488,601 - National Way of Life: Positive,39.81,0.32725692778825766,Republican
535,1992,hw_bush,1.783908,0.79040194,-0.19250421,-2.2464888,-1.6255784,603 - Traditional Morality: Positive,35.91,0.45574624046683326,Republican
536,1988,hw_bush,0.48222613,0.6466304,0.76593125,-0.75834227,-0.5749441,603 - Traditional Morality: Positive,88.66,0.26793640613555914,Republican
537,1988,hw_bush,0.33695987,0.25533536,0.6983911,0.8247029,0.6189279,603 - Traditional Morality: Positive,88.66,-0.06905748188495636,Republican
538,1988,hw_bush,-0.6719141,0.09333635,0.6752131,0.02126451,-0.34114242,305 - Political Authority,66.35857142857142,0.014782609343528742,Republican
539,1988,hw_bush,0.26280725,-0.312658,0.2581396,0.28185853,0.13042362,305 - Political Authority,66.35857142857142,-0.13536012709140777,Republican
540,1988,hw_bush,-0.028764883,0.2989129,0.9740052,0.19622326,-0.53986186,305 - Political Authority,66.35857142857142,-0.04191203905269504,Republican
541,1988,hw_bush,-2.0083702,-1.8817648,-0.9708451,0.90821195,2.236281,305 - Political Authority,66.35857142857142,-0.25800714015960696,Republican
542,1988,hw_bush,0.36401054,0.8846625,0.85144454,-0.69424087,-0.2550475,305 - Political Authority,66.35857142857142,0.3643950292468071,Republican
543,1988,hw_bush,-0.6982427,-1.9460516,-1.4419805,1.193329,2.4717016,410 - Economic Growth: Positive,36.666666666666664,-0.394598999619484,Republican
544,1988,hw_bush,-0.39363188,-0.1385786,0.115803614,0.36725095,0.032952834,414 - Economic Orthodoxy,58.228571428571435,-0.1062751866877079,Republican
545,1988,hw_bush,0.1102066,-0.118790515,-0.67562777,-0.18504462,0.012094296,301 - Federalism,59.06,0.0006465986371040448,Republican
546,1988,hw_bush,-0.2166391,0.09195001,-0.6282818,-0.7829812,-1.2310227,503 - Equality: Positive,26.04,0.0354031097143889,Republican
547,1988,hw_bush,-0.04409695,-0.58612645,-1.2369766,-0.5925668,0.0070649926,402 - Incentives,33.895,-0.0026644344255328145,Republican
548,1988,hw_bush,-0.29970905,-1.4163854,-1.2077249,0.044698372,-0.17441995,504 - Welfare State Expansion,66.60222222222222,-0.38743767708539967,Republican
549,1988,hw_bush,0.735435,0.8606874,1.4529581,-0.31779456,-0.18207619,504 - Welfare State Expansion,66.60222222222222,0.26462537646293643,Republican
550,1988,hw_bush,-0.46867105,-1.3485757,-1.8406241,-0.731209,-0.968966,701 - Labour Groups: Positive,49.68,-0.2922536304593085,Republican
551,1988,hw_bush,-1.9347545,-2.0041692,-1.2508022,2.0012271,2.812851,505 - Welfare State Limitation,58.245000000000005,-0.5120327091217041,Republican
552,1988,hw_bush,0.717123,0.5532504,-0.10072767,-0.4817595,-0.71526,411 - Technology and Infrastructure,59.28,0.10882065914571284,Republican
